Temp,cmp1,cmp2,cmp3,cmp4,cmp5,cmp6,cmp7,cmp8,cmp9,cmp10,cmp11,cmp12,cmp13
490.06,341637.61,280866.04,240161.62,47462.77543,155583.7,38919.23,65535.16,18174.84,45604.04,38759.71,16677.48,58093.4,6663.72
490.16,342226.19,281486.54,240649.21,47585.98133,155932.76,39022.95,65715.82,18232.52,45736.54,38869.46,16729.57,58255.12,6685.52
490.26,342815.51,282108.13,241137.55,47709.44429,156282.43,39126.89,65896.91,18290.36,45869.37,38979.47,16781.81,58417.21,6707.39
490.36,343405.59,282730.83,241626.65,47833.16471,156632.71,39231.06,66078.42,18348.35,46002.53,39089.74,16834.19,58579.66,6729.31
490.46,343996.41,283354.64,242116.5,47957.14298,156983.6,39335.47,66260.36,18406.49,46136.02,39200.28,16886.71,58742.48,6751.3
490.56,344587.98,283979.54,242607.11,48081.37948,157335.1,39440.1,66442.73,18464.79,46269.85,39311.08,16939.37,58905.67,6773.34
490.66,345180.3,284605.56,243098.48,48205.87459,157687.22,39544.97,66625.52,18523.24,46404,39422.14,16992.18,59069.23,6795.45
490.76,345773.37,285232.68,243590.61,48330.62872,158039.94,39650.07,66808.74,18581.84,46538.49,39533.47,17045.13,59233.16,6817.62
490.86,346367.2,285860.9,244083.5,48455.64224,158393.28,39755.4,66992.4,18640.6,46673.32,39645.06,17098.23,59397.46,6839.85
490.96,346961.77,286490.24,244577.14,48580.91554,158747.23,39860.97,67176.48,18699.51,46808.48,39756.92,17151.47,59562.13,6862.14
491.06,347557.1,287120.69,245071.55,48706.44902,159101.8,39966.77,67360.99,18758.58,46943.98,39869.04,17204.86,59727.17,6884.49
491.16,348153.19,287752.25,245566.72,48832.24307,159456.98,40072.8,67545.94,18817.8,47079.81,39981.43,17258.39,59892.59,6906.91
491.26,348750.03,288384.93,246062.65,48958.29806,159812.78,40179.07,67731.32,18877.18,47215.98,40094.08,17312.06,60058.38,6929.38
491.36,349347.62,289018.72,246559.34,49084.6144,160169.2,40285.57,67917.13,18936.72,47352.48,40207.01,17365.88,60224.54,6951.92
491.46,349945.96,289653.63,247056.8,49211.19247,160526.23,40392.3,68103.38,18996.41,47489.33,40320.19,17419.85,60391.08,6974.52
491.56,350545.07,290289.66,247555.02,49338.03266,160883.88,40499.28,68290.06,19056.26,47626.52,40433.65,17473.97,60558,6997.18
491.66,351144.93,290926.81,248054,49465.13537,161242.15,40606.48,68477.18,19116.27,47764.04,40547.38,17528.23,60725.29,7019.9
491.76,351745.54,291565.08,248553.76,49592.50098,161601.04,40713.93,68664.74,19176.43,47901.91,40661.37,17582.63,60892.95,7042.69
491.86,352346.92,292204.47,249054.27,49720.12988,161960.55,40821.61,68852.73,19236.75,48040.11,40775.64,17637.19,61060.99,7065.53
491.96,352949.05,292844.99,249555.56,49848.02248,162320.68,40929.53,69041.17,19297.23,48178.66,40890.17,17691.89,61229.41,7088.44
492.06,353551.94,293486.63,250057.62,49976.17915,162681.43,41037.68,69230.04,19357.86,48317.55,41004.98,17746.74,61398.21,7111.42
492.16,354155.59,294129.4,250560.44,50104.6003,163042.81,41146.07,69419.35,19418.66,48456.79,41120.05,17801.74,61567.39,7134.45
492.26,354760,294773.3,251064.03,50233.28631,163404.8,41254.71,69609.1,19479.61,48596.37,41235.4,17856.89,61736.95,7157.55
492.36,355365.17,281669.34,251568.4,50362.23758,163767.43,41363.58,69799.3,19540.73,48736.29,41351.02,17912.19,61906.88,7180.72
492.46,355971.1,282251.28,252073.53,50491.45449,164130.67,41472.69,69989.94,19602,48876.56,41466.91,17967.64,62077.2,7203.94
492.56,356577.8,282834.15,252579.44,50620.93746,164494.55,41582.03,70181.02,19663.43,49017.18,41583.08,18023.23,62247.9,7227.23
492.66,357185.25,283417.93,253086.12,50750.68686,164859.05,41691.62,70372.55,19725.02,49158.14,41699.52,18078.98,62418.98,7250.58
492.76,357793.47,284002.64,253593.57,50880.70309,165224.17,41801.45,70564.52,19786.78,49299.45,41816.23,18134.88,62590.45,7274
492.86,358402.45,284588.27,254101.8,51010.98654,165589.92,41911.52,70756.94,19848.69,49441.11,41933.22,18190.93,62762.3,7297.48
492.96,359012.2,285174.82,254610.8,51141.53762,165956.31,42021.83,70949.8,19910.76,49583.11,42050.49,18247.13,62934.53,7321.02
493.06,359622.71,285762.3,255120.58,51272.35672,166323.32,42132.39,71143.12,19973,49725.47,42168.02,18303.48,63107.14,7344.63
493.16,360233.99,286350.71,255631.13,51403.44422,166690.96,42243.18,71336.88,20035.4,49868.18,42285.84,18359.98,63280.15,7368.3
493.26,360846.03,286940.04,256142.46,51534.80053,167059.23,42354.22,71531.09,20097.96,50011.24,42403.93,18416.64,63453.53,7392.04
493.36,361458.84,287530.3,256654.57,51666.42604,167428.13,42465.5,71725.75,20160.68,50154.65,42522.3,18473.44,63627.31,7415.84
493.46,362072.41,288121.49,257167.46,51798.32115,167797.67,42577.02,71920.86,20223.57,50298.41,42640.95,18530.41,63801.47,7439.71
493.56,362686.76,288713.61,257681.13,51930.48626,168167.84,42688.79,72116.43,20286.62,50442.52,42759.87,18587.52,63976.02,7463.64
493.66,363301.87,289306.66,258195.58,52062.92176,168538.64,42800.8,72312.45,20349.83,50586.99,42879.08,18644.79,64150.95,7487.63
493.76,363917.75,289900.65,258710.81,52195.62804,168910.07,42913.05,72508.92,20413.2,50731.82,42998.56,18702.21,64326.28,7511.69
493.86,364534.4,290495.56,259226.82,52328.60551,169282.14,43025.55,72705.84,20476.74,50877,43118.32,18759.79,64502,7535.82
493.96,365151.82,291091.41,259743.62,52461.85457,169654.85,43138.3,72903.23,20540.45,51022.53,43238.37,18817.52,64678.1,7560.01
494.06,365770.01,291688.2,260261.2,52595.3756,170028.19,43251.29,73101.06,20604.32,51168.43,43358.69,18875.4,64854.6,7584.27
494.16,366388.97,292285.92,260779.56,52729.16902,170402.17,43364.52,73299.36,20668.35,51314.68,43479.3,18933.44,65031.49,7608.59
494.26,367008.7,292884.58,261298.71,52863.23521,170776.79,43478.01,73498.11,20732.55,51461.28,43600.18,18991.64,65208.77,7632.98
494.36,367629.21,293484.18,261818.64,52997.57458,171152.05,43591.74,73697.32,20796.92,51608.25,43721.35,19049.99,65386.45,7657.43
494.46,368250.49,294084.71,262339.36,53132.18753,171527.94,43705.71,73897,20861.45,51755.58,43842.81,19108.5,65564.51,7681.95
494.56,368872.54,294686.19,262860.87,53267.07445,171904.48,43819.94,74097.13,20926.14,51903.26,43964.54,19167.17,65742.98,7706.54
494.66,369495.37,295288.6,263383.16,53402.23575,172281.66,43934.41,74297.72,20991.01,52051.31,44086.56,19225.99,65921.83,7731.19
494.76,370118.97,295891.96,263906.25,53537.67182,172659.48,44049.14,74498.78,21056.04,52199.72,44208.87,19284.97,66101.09,7755.91
494.86,370743.35,296496.26,264430.12,53673.38306,173037.94,44164.11,74700.3,21121.24,52348.5,44331.46,19344.11,66280.73,7780.7
494.96,371368.5,297101.5,264954.79,53809.36988,173417.04,44279.33,74902.28,21186.6,52497.63,44454.33,19403.41,66460.78,7805.55
495.06,371994.43,297707.69,265480.24,53945.63268,173796.79,44394.8,75104.73,21252.14,52647.13,44577.5,19462.86,66641.22,7830.47
495.16,372621.13,298314.82,266006.49,54082.17186,174177.18,44510.52,75307.65,21317.84,52797,44700.94,19522.48,66822.06,7855.45
495.26,373248.62,298922.9,266533.53,54218.98781,174558.22,44626.49,75511.03,21383.71,52947.23,44824.68,19582.25,67003.3,7880.51
495.36,373876.88,299531.93,267061.36,54356.08095,174939.9,44742.71,75714.88,21449.75,53097.82,44948.7,19642.18,67184.94,7905.63
495.46,374505.92,300141.91,267589.99,54493.45167,175322.24,44859.19,75919.19,21515.96,53248.79,45073.01,19702.28,67366.98,7930.82
495.56,375135.74,300752.84,268119.41,54631.10038,175705.21,44975.91,76123.98,21582.34,53400.12,45197.61,19762.53,67549.42,7956.07
495.66,375766.35,301364.71,268649.63,54769.02747,176088.84,45092.89,76329.24,21648.89,53551.82,45322.5,19822.94,67732.26,7981.4
495.76,376397.73,301977.54,269180.65,54907.23335,176473.12,45210.13,76534.97,21715.61,53703.88,45447.68,19883.52,67915.5,8006.79
495.86,377029.89,302591.32,269712.46,55045.71843,176858.04,45327.61,76741.17,21782.5,53856.32,45573.15,19944.26,68099.15,8032.25
495.96,377662.84,303206.06,270245.07,55184.48311,177243.62,45445.35,76947.84,21849.56,54009.13,45698.91,20005.15,68283.2,8057.78
496.06,378296.57,303821.75,270778.48,55323.52778,177629.85,45563.34,77154.98,21916.79,54162.31,45824.96,20066.22,68467.65,8083.37
496.16,378931.08,304438.39,271312.69,55462.85287,178016.73,45681.59,77362.61,21984.2,54315.86,45951.3,20127.44,68652.51,8109.04
496.26,379566.37,305055.99,271847.7,55602.45876,178404.26,45800.09,77570.7,22051.78,54469.79,46077.94,20188.82,68837.77,8134.77
496.36,380202.45,305674.55,272383.51,55742.34587,178792.44,45918.85,77779.27,22119.52,54624.09,46204.87,20250.37,69023.44,8160.57
496.46,380839.32,306294.06,272920.12,55882.5146,179181.28,46037.86,77988.32,22187.45,54778.76,46332.09,20312.09,69209.52,8186.44
496.56,381476.97,306914.54,273457.53,56022.96535,179570.78,46157.13,78197.85,22255.54,54933.81,46459.61,20373.96,69396,8212.38
496.66,382115.4,307535.98,273995.75,56163.69853,179960.93,46276.66,78407.86,22323.81,55089.23,46587.42,20436.01,69582.89,8238.39
496.76,382754.63,308158.37,274534.78,56304.71455,180351.74,46396.44,78618.35,22392.25,55245.03,46715.52,20498.21,69770.19,8264.47
496.86,383394.64,308781.73,275074.6,56446.01381,180743.2,46516.48,78829.31,22460.87,55401.21,46843.93,20560.58,69957.89,8290.62
496.96,384035.44,309406.06,275615.24,56587.59672,181135.33,46636.78,79040.76,22529.66,55557.77,46972.62,20623.12,70146.01,8316.84
497.06,384677.02,310031.34,276156.68,56729.46369,181528.11,46757.34,79252.69,22598.62,55714.7,47101.62,20685.82,70334.54,10051.72
497.16,385319.4,310657.6,276698.93,56871.61512,181921.55,46878.15,79465.11,22667.76,55872.01,47230.91,20748.69,70523.48,10081.61
497.26,385962.57,311284.81,277241.98,57014.05142,182315.65,46999.23,79678.01,22737.08,56029.71,47360.5,20811.73,70712.83,10111.56
497.36,386606.52,311913,277785.85,57156.773,182710.41,47120.56,79891.39,22806.57,56187.78,47490.39,20874.93,70902.59,10141.59
497.46,387251.27,312542.15,278330.52,57299.78026,183105.84,47242.16,80105.26,22876.23,56346.24,47620.58,20938.3,71092.77,10171.69
497.56,387896.81,313172.28,278876.01,57443.07362,183501.92,47364.02,80319.62,22946.08,56505.08,47751.06,21001.83,71283.36,10201.87
497.66,388543.14,313803.37,279422.31,57586.65348,183898.67,47486.13,80534.47,23016.1,56664.3,47881.85,21065.54,71474.37,10232.11
497.76,389190.26,314435.44,279969.41,57730.52025,184296.09,47608.51,80749.8,23086.3,56823.91,48012.94,21129.41,71665.79,10262.43
497.86,389838.18,315068.47,280517.34,57874.67434,184694.16,47731.15,80965.62,23156.67,56983.9,48144.33,21193.45,71857.62,10292.83
497.96,390486.89,315702.48,281066.07,58019.11616,185092.91,47854.05,81181.94,23227.22,57144.28,48276.02,21257.67,72049.87,10323.29
498.06,391136.4,316337.47,281615.62,58163.84613,185492.32,47977.22,81398.75,23297.95,57305.04,48408.01,21322.05,72242.54,10353.83
498.16,391786.7,316973.43,282165.98,58308.86464,185892.39,48100.64,81616.04,23368.86,57466.19,48540.3,21386.6,72435.63,10384.44
498.26,392437.8,317610.36,282717.17,58454.17211,186293.14,48224.34,81833.84,23439.95,57627.73,48672.9,21451.32,72629.13,10415.13
498.36,393089.69,318248.28,283269.16,58599.76895,186694.55,48348.29,82052.12,23511.22,57789.65,48805.8,21516.21,72823.06,10445.89
498.46,393742.38,318887.17,283821.98,58745.65557,187096.64,48472.51,82270.9,23582.67,57951.97,48939.01,21581.27,73017.4,10476.72
498.56,394395.87,319527.04,284375.61,58891.83238,187499.39,48597,82490.18,23654.29,58114.68,49072.52,21646.51,73212.17,10507.63
498.66,395050.16,320167.89,284930.06,59038.2998,187902.81,48721.75,82709.95,23726.1,58277.77,49206.34,21711.92,73407.35,10538.61
498.76,395705.25,320809.72,285485.33,59185.05823,188306.91,48846.76,82930.23,23798.09,58441.26,49340.46,21777.49,73602.96,10569.66
498.86,396361.13,321452.53,286041.43,59332.10809,188711.67,48972.04,83151,23870.26,58605.14,49474.89,21843.25,73798.99,10600.79
498.96,397017.82,322096.33,286598.34,59479.44979,189117.11,49097.59,83372.27,23942.61,58769.42,49609.63,21909.17,73995.44,10632
499.06,397675.3,322741.11,287156.08,59627.08374,189523.23,49223.41,83594.04,24015.14,58934.09,49744.67,21975.27,74192.32,10663.28
499.16,398333.59,323386.87,287714.64,59775.01035,189930.02,49349.49,83816.31,24087.85,59099.15,49880.02,22041.54,74389.62,10694.63
499.26,398992.68,324033.62,288274.02,59923.23005,190337.48,49475.84,84039.09,24160.75,59264.61,50015.69,22107.98,74587.35,10726.06
499.36,399652.57,324681.36,288834.23,60071.74324,190745.62,49602.46,84262.36,24233.83,59430.46,50151.66,22174.6,74785.5,10757.56
499.46,400313.27,325330.09,289395.26,60220.55033,191154.44,49729.35,84486.15,24307.09,59596.71,50287.94,22241.4,74984.08,10789.14
499.56,400974.77,325979.8,289957.12,60369.65174,191563.93,49856.51,84710.43,24380.54,59763.36,50424.53,22308.37,75183.09,10820.79
499.66,401637.07,326630.51,290519.8,60519.04788,191974.11,49983.94,84935.23,24454.17,59930.41,50561.43,22375.52,75382.52,10852.52
499.76,402300.18,327282.21,291083.32,60668.73917,192384.96,50111.64,85160.53,24527.98,60097.86,50698.64,22442.84,75582.38,10884.32
499.86,402964.09,327934.9,291647.66,60818.72603,192796.49,50239.6,85386.34,24601.98,60265.71,50836.17,22510.34,75782.67,10916.2
499.96,403628.81,328588.58,292212.83,60969.00886,193208.7,50367.84,85612.65,24676.16,60433.96,50974.01,22578.01,75983.39,10948.15
500.06,404294.34,329243.25,292778.83,61119.58809,193621.59,50496.36,85839.48,24750.53,60602.61,51112.16,22645.86,76184.54,10980.18
